,listing_name,price,depreciation,reg_date,eng_cap,mileage,veh_type,brand,model
15780,Mazda CX-5 2.0A Premium,161800.0,18410.0,2020-07-27,1998.0,11988.0,SUV,Mazda,CX-5 2.0A Premium
15781,Mercedes-Benz GLA-Class GLA200 AMG Line Executive,238800.0,22500.0,2022-05-11,1332.0,100.0,SUV,Mercedes-Benz,GLA-Class GLA200 AMG Line Executive
15782,BMW 3 Series Plug-in Hybrid 330e M-Sport,298988.0,26690.0,2022-07-20,1998.0,88.0,Luxury,BMW,3 Series Plug-in Hybrid 330e M-Sport
15783,Toyota Townace 1.5A GL,81000.0,8310.0,2022-05-31,1496.0,,Van,Toyota,Townace 1.5A GL
15784,Isuzu NJR88A,104000.0,11320.0,2021-11-11,2999.0,8798.0,Truck,Isuzu,NJR88A
15785,Toyota C-HR Hybrid 1.8A S,78888.0,14880.0,2017-10-23,1797.0,69000.0,SUV,Toyota,C-HR Hybrid 1.8A S
15786,Mercedes-Benz CLA-Class CLA35 AMG 4MATIC Premium Plus,300800.0,26940.0,2022-07-20,1991.0,88.0,Sports,Mercedes-Benz,CLA-Class CLA35 AMG 4MATIC Premium Plus
15787,Mercedes-Benz GLE-Class GLE300d AMG Line 4MATIC Premium Plus 7-Seater,427800.0,37530.0,2022-07-20,1950.0,88.0,SUV,Mercedes-Benz,GLE-Class GLE300d AMG Line 4MATIC Premium Plus 7-Seater
15788,Toyota Vios 1.5A E (COE till 11/2024),23333.0,10510.0,2009-11-23,1497.0,190000.0,Sedan,Toyota,Vios 1.5A E (COE till 11/2024)
15789,Ferrari 360 Modena F1 (COE till 08/2030),360000.0,45030.0,2000-10-20,3586.0,76000.0,Sports,Ferrari,360 Modena F1 (COE till 08/2030)
15790,Maserati GranTurismo 4.2A (COE till 05/2028),133800.0,23560.0,2008-05-09,4244.0,,Sports,Maserati,GranTurismo 4.2A (COE till 05/2028)
15791,Hyundai Avante 1.6A (COE till 12/2028),56800.0,8970.0,2009-01-17,1591.0,,Sedan,Hyundai,Avante 1.6A (COE till 12/2028)
15792,Subaru XV 2.0i-S EyeSight,92800.0,14100.0,2018-09-01,1995.0,76825.0,SUV,Subaru,XV 2.0i-S EyeSight
15793,Suzuki Jimny 1.5A GLX,118800.0,12910.0,2021-03-15,1462.0,16000.0,SUV,Suzuki,Jimny 1.5A GLX
15794,Audi A3 Sedan 1.4A TFSI S-tronic Ambiente,37000.0,20020.0,2014-02-24,1395.0,108000.0,Luxury,Audi,A3 Sedan 1.4A TFSI S-tronic Ambiente
15795,McLaren 12C (COE till 10/2031),449600.0,49070.0,2012-04-19,3798.0,44000.0,Sports,McLaren,12C (COE till 10/2031)
15796,Toyota Corolla Cross Hybrid 1.8A G,168888.0,16390.0,2022-07-20,1797.0,48.0,Sedan,Toyota,Corolla Cross Hybrid 1.8A G
15797,BMW 5 Series 520i SE,160800.0,21300.0,2018-08-03,1998.0,77741.0,Luxury,BMW,5 Series 520i SE
15798,Toyota Corolla Axio Hybrid 1.5A,68888.0,12950.0,2017-10-20,1496.0,60000.0,Sedan,Toyota,Corolla Axio Hybrid 1.5A
15799,Honda Shuttle 1.5A G Honda Sensing,93800.0,12370.0,2019-10-18,1496.0,35997.0,Stationwagon,Honda,Shuttle 1.5A G Honda Sensing
15800,Volkswagen Golf 1.4A TSI (COE till 04/2024),19800.0,12000.0,2009-04-29,1390.0,145000.0,Hatchback,Volkswagen,Golf 1.4A TSI (COE till 04/2024)
15801,Mercedes-Benz E-Class E250 Avantgarde (COE till 11/2031),125000.0,13520.0,2012-01-19,1796.0,87000.0,Luxury,Mercedes-Benz,E-Class E250 Avantgarde (COE till 11/2031)
15802,BMW 3 Series 316i,44888.0,22500.0,2014-01-29,1598.0,91000.0,Luxury,BMW,3 Series 316i
15803,Kia Cerato Forte 1.6A SX (COE till 07/2025),29800.0,10420.0,2010-07-15,1591.0,,Sedan,Kia,Cerato Forte 1.6A SX (COE till 07/2025)
15804,Mercedes-Benz G-Class G63 AMG 4MATIC,723800.0,73720.0,2020-11-07,3982.0,32400.0,SUV,Mercedes-Benz,G-Class G63 AMG 4MATIC
15805,Mercedes-Benz E-Class E200 Mild Hybrid Sport,255900.0,,,1991.0,50.0,Luxury,Mercedes-Benz,E-Class E200 Mild Hybrid Sport
15806,BMW M Series M4 Coupe,183800.0,61550.0,2014-09-18,2979.0,56986.0,Sports,BMW,M Series M4 Coupe
15807,Peugeot Expert,76800.0,9140.0,2021-01-29,1560.0,,Van,Peugeot,Expert
15808,MINI Cooper S 2.0A 5DR,170888.0,18130.0,2020-12-24,1998.0,10600.0,Hatchback,MINI,Cooper S 2.0A 5DR
15809,Toyota Hiace 2.0A DX,73800.0,7600.0,2022-05-20,1998.0,,Van,Toyota,Hiace 2.0A DX
15810,MINI One 1.2A 5DR,52888.0,18620.0,2015-05-20,1198.0,102029.0,Hatchback,MINI,One 1.2A 5DR
15811,BMW M Series X3 M40i,209900.0,28540.0,2018-04-26,2998.0,44500.0,SUV,BMW,M Series X3 M40i
15812,MINI One 1.5A 5DR,110888.0,15080.0,2019-05-27,1499.0,23311.0,Hatchback,MINI,One 1.5A 5DR
15813,Mercedes-Benz CLA-Class CLA180 Urban,119500.0,17750.0,2018-06-26,1595.0,92000.0,Luxury,Mercedes-Benz,CLA-Class CLA180 Urban
15814,Mercedes-Benz C-Class C180 (New 10-yr COE),103800.0,10370.0,2013-01-04,1595.0,134000.0,Luxury,Mercedes-Benz,C-Class C180 (New 10-yr COE)
15815,Mercedes-Benz Citan 112,77800.0,9410.0,2020-12-10,1197.0,31880.0,Van,Mercedes-Benz,Citan 112
15816,Volkswagen Jetta GP 1.4A TSI,50000.0,12830.0,2015-10-26,1390.0,51000.0,Sedan,Volkswagen,Jetta GP 1.4A TSI
15817,Toyota Dyna 150 2.8M,99800.0,10340.0,2022-04-29,2755.0,,Truck,Toyota,Dyna 150 2.8M
15818,Mazda 3 1.5A Deluxe,60888.0,14020.0,2016-07-14,1496.0,94127.0,Sedan,Mazda,3 1.5A Deluxe
15819,Honda Civic Type R 2.0M (COE till 01/2028),115000.0,21250.0,2008-02-01,1998.0,255000.0,Sports,Honda,Civic Type R 2.0M (COE till 01/2028)
15820,BMW X3 xDrive30i M-Sport Sunroof,172000.0,23340.0,2018-06-25,1998.0,97000.0,SUV,BMW,X3 xDrive30i M-Sport Sunroof
15821,Nissan NV350 2.5M,57800.0,9620.0,2018-09-07,2488.0,75320.0,Van,Nissan,NV350 2.5M
15822,Toyota Corolla Cross Hybrid 1.8A G,155000.0,15010.0,2022-07-13,1797.0,96.0,SUV,Toyota,Corolla Cross Hybrid 1.8A G
15823,Rolls-Royce Ghost (COE till 01/2031),658888.0,78310.0,2013-05-22,6592.0,42000.0,Luxury,Rolls-Royce,Ghost (COE till 01/2031)
15824,Proton Exora 1.6A M-Line (COE till 10/2025),28000.0,9020.0,2010-10-12,1597.0,,MPV,Proton,Exora 1.6A M-Line (COE till 10/2025)
15825,DFSK EC35 Electric,96800.0,10190.0,2022-03-02,,1000.0,Van,DFSK,EC35 Electric
15826,Kia Sorento Diesel 2.2A CRDi Sunroof,100888.0,16490.0,2017-10-31,2199.0,137348.0,SUV,Kia,Sorento Diesel 2.2A CRDi Sunroof
15827,Mercedes-Benz GLA-Class GLA180 Urban Edition,144800.0,17130.0,2020-03-12,1595.0,50780.0,SUV,Mercedes-Benz,GLA-Class GLA180 Urban Edition
15828,Volkswagen Jetta 1.4A TSI (New 5-yr COE),58800.0,11750.0,2013-03-25,1390.0,,Sedan,Volkswagen,Jetta 1.4A TSI (New 5-yr COE)
15829,Maserati GranTurismo 4.2A (COE till 10/2028),141800.0,23010.0,2009-01-24,4244.0,130000.0,Sports,Maserati,GranTurismo 4.2A (COE till 10/2028)
15830,Audi A4 1.8A TFSI MU Attraction,64800.0,15870.0,2015-11-13,1798.0,91000.0,Luxury,Audi,A4 1.8A TFSI MU Attraction
15831,BMW 3 Series 318i Luxury,114588.0,16920.0,2018-04-12,1499.0,87000.0,Luxury,BMW,3 Series 318i Luxury
15832,Volkswagen Scirocco R 2.0A Sunroof (COE till 08/2030),101800.0,12730.0,2011-02-01,1984.0,,Sports,Volkswagen,Scirocco R 2.0A Sunroof (COE till 08/2030)
15833,Mercedes-Benz E-Class E220d AMG Line,151888.0,22020.0,2017-12-31,1950.0,131313.0,Luxury,Mercedes-Benz,E-Class E220d AMG Line
15834,Honda Vezel Hybrid 1.5A X Honda Sensing,98800.0,12920.0,2019-06-25,1496.0,25000.0,SUV,Honda,Vezel Hybrid 1.5A X Honda Sensing
15835,Honda Fit 1.3A G (COE till 09/2023),12300.0,11480.0,2008-10-23,1339.0,140000.0,Hatchback,Honda,Fit 1.3A G (COE till 09/2023)
15836,Toyota Corolla Altis 1.6A Standard,108800.0,11450.0,2021-04-27,1598.0,5000.0,Sedan,Toyota,Corolla Altis 1.6A Standard
15837,Toyota C-HR 1.2A Turbo Active,86800.0,12570.0,2018-06-21,1197.0,67892.0,SUV,Toyota,C-HR 1.2A Turbo Active
15838,Mercedes-Benz C-Class C180K (COE till 06/2029),77800.0,11400.0,2009-10-01,1597.0,,Luxury,Mercedes-Benz,C-Class C180K (COE till 06/2029)
15839,Honda Odyssey 2.4A Sunroof (COE till 07/2027),50800.0,10350.0,2007-10-25,2354.0,120000.0,MPV,Honda,Odyssey 2.4A Sunroof (COE till 07/2027)
15840,Audi A4 1.8A TFSI MU (COE till 01/2029),70888.0,11070.0,2009-01-29,1798.0,,Luxury,Audi,A4 1.8A TFSI MU (COE till 01/2029)
15841,Mercedes-Benz Vito 114 CDI,82888.0,12170.0,2019-06-25,2143.0,,Van,Mercedes-Benz,Vito 114 CDI
15842,Lotus Super Seven (COE till 03/2028),128000.0,22480.0,1973-10-24,1300.0,,Sports,Lotus,Super Seven (COE till 03/2028)
15843,BMW M Series M5 Sunroof (COE till 06/2032),220000.0,22470.0,2012-06-18,4395.0,35000.0,Sports,BMW,M Series M5 Sunroof (COE till 06/2032)
15844,BMW 4 Series 428i Gran Coupe Luxury Sunroof,84200.0,24920.0,2014-11-21,1997.0,163000.0,Luxury,BMW,4 Series 428i Gran Coupe Luxury Sunroof
15845,Sinotruk Sitrak C7H,177988.0,18230.0,2022-06-07,12419.0,,Truck,Sinotruk,Sitrak C7H
15846,Toyota Dyna 150 2.8M,98800.0,10140.0,2022-05-31,2755.0,,Truck,Toyota,Dyna 150 2.8M
15847,Mercedes-Benz C-Class C180 Coupe,123000.0,23540.0,2017-01-16,1595.0,72000.0,Sports,Mercedes-Benz,C-Class C180 Coupe
15848,Kia Cerato 1.6A EX,86000.0,11930.0,2019-04-22,1591.0,70000.0,Sedan,Kia,Cerato 1.6A EX
15849,Toyota Harrier 2.0A Elegance Panoramic Roof,78800.0,19730.0,2016-01-08,1986.0,50000.0,SUV,Toyota,Harrier 2.0A Elegance Panoramic Roof
15850,Toyota GR Supra 3.0A RZ,260000.0,29410.0,2020-03-20,2998.0,43278.0,Sports,Toyota,GR Supra 3.0A RZ
15851,BMW 3 Series 328i M-Sport (New 10-yr COE),139800.0,13970.0,2012-11-09,1997.0,,Luxury,BMW,3 Series 328i M-Sport (New 10-yr COE)
15852,Suzuki Swift Mild Hybrid 1.2A RS,83000.0,11000.0,2019-10-22,1242.0,30000.0,Hatchback,Suzuki,Swift Mild Hybrid 1.2A RS
15853,Volvo XC40 T5 Momentum,123888.0,19270.0,2018-05-16,1969.0,,SUV,Volvo,XC40 T5 Momentum
15854,BMW 3 Series 335i Convertible (COE till 01/2032),140000.0,14870.0,2012-02-17,2979.0,79500.0,Sports,BMW,3 Series 335i Convertible (COE till 01/2032)
15855,Audi Q3 Sportback 1.4A TFSI S-tronic,189800.0,19630.0,2021-06-28,1395.0,31000.0,SUV,Audi,Q3 Sportback 1.4A TFSI S-tronic
15856,BMW M Series M3 Coupe Competition Package,89777.0,,2012-12-06,3999.0,82000.0,Sports,BMW,M Series M3 Coupe Competition Package
15857,Bentley Bentayga 4.0A V8 Centenary Edition,760000.0,77180.0,2020-07-09,3996.0,17500.0,SUV,Bentley,Bentayga 4.0A V8 Centenary Edition
15858,Lexus ES250 Executive Sunroof,134888.0,19610.0,2018-06-19,2494.0,33273.0,Luxury,Lexus,ES250 Executive Sunroof
15859,MG Tourer (COE till 02/2026),128000.0,36530.0,1966-03-15,1250.0,,Others,MG,Tourer (COE till 02/2026)
15860,Toyota MR2 Turbo (COE till 12/2028),119800.0,18930.0,1991-06-28,1998.0,,Sports,Toyota,MR2 Turbo (COE till 12/2028)
15861,Audi A4 2.0A TFSI S-tronic,138800.0,17930.0,2019-04-27,1984.0,26843.0,Luxury,Audi,A4 2.0A TFSI S-tronic
15862,Hyundai Tucson 1.6A GLS T-GDi DCT Turbo S,96800.0,15350.0,2018-05-22,1591.0,89000.0,SUV,Hyundai,Tucson 1.6A GLS T-GDi DCT Turbo S
15863,Toyota Hiace 2.0A,71800.0,7500.0,2022-03-29,1998.0,,Van,Toyota,Hiace 2.0A
15864,BMW 3 Series 320i Coupe Sunroof (COE till 09/2030),82800.0,10260.0,2010-09-28,1995.0,120000.0,Sports,BMW,3 Series 320i Coupe Sunroof (COE till 09/2030)
15865,Mercedes-Benz CLC-Class CLC180K (COE till 05/2029),61800.0,9170.0,2009-07-08,1796.0,119400.0,Sports,Mercedes-Benz,CLC-Class CLC180K (COE till 05/2029)
15866,MINI John Cooper Works 2.0A,184888.0,23090.0,2019-08-16,1998.0,14458.0,Sports,MINI,John Cooper Works 2.0A
15867,Toyota Sienta 1.5A X,122888.0,12540.0,2022-03-08,1496.0,1199.0,MPV,Toyota,Sienta 1.5A X
15868,Mercedes-Benz GLE-Class GLE450 Mild Hybrid AMG Line 4MATIC Luxury,413988.0,37830.0,2022-03-09,2999.0,652.0,SUV,Mercedes-Benz,GLE-Class GLE450 Mild Hybrid AMG Line 4MATIC Luxury
15869,Mercedes-Benz C-Class C200 Cabriolet AMG Line,248800.0,,,1991.0,,Sports,Mercedes-Benz,C-Class C200 Cabriolet AMG Line
15870,Mercedes-Benz C-Class C200 (COE till 10/2022),3200.0,,1997-10-18,1998.0,137000.0,Luxury,Mercedes-Benz,C-Class C200 (COE till 10/2022)
15871,Honda Fit 1.3A G F-Package,99800.0,10790.0,2021-09-09,1317.0,,Hatchback,Honda,Fit 1.3A G F-Package
15872,BMW 7 Series 740Li M-Sport,385000.0,36580.0,2021-12-29,2998.0,2088.0,Luxury,BMW,7 Series 740Li M-Sport
15873,BMW 3 Series 320i (New 10-yr COE),146500.0,14640.0,2012-12-05,1997.0,108888.0,Luxury,BMW,3 Series 320i (New 10-yr COE)
15874,Toyota Alphard 3.5A Executive Lounge S,422988.0,39850.0,2021-10-29,3456.0,652.0,MPV,Toyota,Alphard 3.5A Executive Lounge S
15875,Honda Fit 1.3A,122988.0,13170.0,2021-10-28,1317.0,652.0,Hatchback,Honda,Fit 1.3A
15876,Porsche Macan 2.0A PDK,233500.0,35810.0,2017-12-28,1984.0,80000.0,SUV,Porsche,Macan 2.0A PDK
15877,Mazda CX-5 2.0A,61800.0,16620.0,2015-08-26,1998.0,92786.0,SUV,Mazda,CX-5 2.0A
15878,BMW 5 Series 520i Mild Hybrid Luxury,296988.0,28610.0,2021-08-20,1998.0,650.0,Luxury,BMW,5 Series 520i Mild Hybrid Luxury
15879,Audi S5 Sportback 3.0A TFSI Quattro,288000.0,,,2995.0,2500.0,Sports,Audi,S5 Sportback 3.0A TFSI Quattro
15880,BMW Z4 sDrive23i (COE till 09/2030),97888.0,12120.0,2010-11-29,2497.0,154015.0,Sports,BMW,Z4 sDrive23i (COE till 09/2030)
15881,Porsche Panamera 3.6A PDK (COE till 09/2030),162888.0,20170.0,2011-02-14,3605.0,172396.0,Sports,Porsche,Panamera 3.6A PDK (COE till 09/2030)
15882,Suzuki Swift 1.0A Turbo GLX,80000.0,10950.0,2019-04-24,998.0,54000.0,Hatchback,Suzuki,Swift 1.0A Turbo GLX
15883,Toyota Hiace 3.0M,82800.0,10180.0,2020-10-21,2982.0,16786.0,Van,Toyota,Hiace 3.0M
15884,Jaguar E-PACE Mild Hybrid 1.5A SE,182800.0,19170.0,2021-05-21,1498.0,10000.0,SUV,Jaguar,E-PACE Mild Hybrid 1.5A SE
15885,Toyota Sienta 1.5A Elegance,95000.0,13750.0,2018-11-13,1496.0,59000.0,MPV,Toyota,Sienta 1.5A Elegance
15886,Mitsubishi Fuso Canter FEB21,35800.0,16540.0,2014-11-03,2998.0,120384.0,Truck,Mitsubishi,Fuso Canter FEB21
15887,Hino XZU710R,45800.0,15100.0,2015-09-16,4009.0,,Truck,Hino,XZU710R
15888,Toyota Corolla Altis 1.6A (COE till 08/2027),41888.0,8410.0,2007-08-28,1598.0,170000.0,Sedan,Toyota,Corolla Altis 1.6A (COE till 08/2027)
15889,Toyota ProAce Electric City,110800.0,11220.0,2022-07-18,,,Van,Toyota,ProAce Electric City
15890,Mercedes-Benz E-Class E200 Exclusive,222778.0,23360.0,2020-08-27,1991.0,60000.0,Luxury,Mercedes-Benz,E-Class E200 Exclusive
15891,Audi A3 Sedan 1.0A TFSI S-tronic,128000.0,14070.0,2020-12-15,999.0,10000.0,Luxury,Audi,A3 Sedan 1.0A TFSI S-tronic
15892,Toyota Corolla 1.6M (COE till 04/2029),74500.0,11190.0,1992-12-10,1587.0,,Sedan,Toyota,Corolla 1.6M (COE till 04/2029)
15893,Honda Vezel 1.5A X,54800.0,13520.0,2016-05-10,1496.0,83963.0,SUV,Honda,Vezel 1.5A X
15894,Lexus ES250 Executive Sunroof,163800.0,21450.0,2019-03-11,2487.0,51888.0,Luxury,Lexus,ES250 Executive Sunroof
15895,Volvo S90 T6 Inscription,142888.0,21240.0,2018-03-28,1969.0,90000.0,Luxury,Volvo,S90 T6 Inscription
15896,Mercedes-Benz E-Class E200 Avantgarde,259888.0,25650.0,2021-06-16,1991.0,11500.0,Luxury,Mercedes-Benz,E-Class E200 Avantgarde
15897,Aston Martin DBS Coupe 6.0M (COE till 12/2029),400000.0,54580.0,2010-01-11,5935.0,65000.0,Sports,Aston,Martin DBS Coupe 6.0M (COE till 12/2029)
15898,Volkswagen Passat CC 2.0A TSI Sunroof (COE till 04/2029),71500.0,10740.0,2009-07-31,1984.0,,Luxury,Volkswagen,Passat CC 2.0A TSI Sunroof (COE till 04/2029)
15899,Mercedes-Benz C-Class C180 Avantgarde,83888.0,22180.0,2015-08-21,1595.0,124000.0,Luxury,Mercedes-Benz,C-Class C180 Avantgarde
15900,Porsche Cayman 2.7A Tip (COE till 12/2028),144800.0,,2008-12-22,2687.0,152048.0,Sports,Porsche,Cayman 2.7A Tip (COE till 12/2028)
15901,Honda Vezel Hybrid 1.5A X,71800.0,14340.0,2017-07-05,1496.0,90000.0,SUV,Honda,Vezel Hybrid 1.5A X
15902,BMW X1 sDrive18i,98888.0,16780.0,2017-08-18,1499.0,81000.0,SUV,BMW,X1 sDrive18i
15903,BMW 1 Series 118i 5DR (COE till 03/2027),56000.0,12370.0,2012-03-16,1598.0,,Hatchback,BMW,1 Series 118i 5DR (COE till 03/2027)
15904,Mercedes-Benz CLA-Class CLA200 AMG Line Premium Plus,165000.0,19760.0,2019-09-18,1332.0,54000.0,Luxury,Mercedes-Benz,CLA-Class CLA200 AMG Line Premium Plus
15905,Mercedes-Benz GLC-Class GLC250d Coupe AMG Line Sunroof,159000.0,27430.0,2017-03-27,2143.0,82000.0,SUV,Mercedes-Benz,GLC-Class GLC250d Coupe AMG Line Sunroof
15906,SEAT Leon 1.2A TSI Style,63888.0,13850.0,2016-12-09,1197.0,102000.0,Hatchback,SEAT,Leon 1.2A TSI Style
15907,Porsche Macan 2.0A PDK,308000.0,31740.0,2020-12-31,1984.0,21000.0,SUV,Porsche,Macan 2.0A PDK
15908,Nissan Qashqai 2.0A Premium Moonroof,75800.0,13790.0,2017-06-19,1997.0,63000.0,SUV,Nissan,Qashqai 2.0A Premium Moonroof
15909,Nissan NV200 1.5M,48800.0,9950.0,2017-07-31,1461.0,,Van,Nissan,NV200 1.5M
15910,Audi A5 Coupe 2.0A TFSI Quattro S-tronic (COE till 04/2031),101800.0,11760.0,2011-11-30,1984.0,,Sports,Audi,A5 Coupe 2.0A TFSI Quattro S-tronic (COE till 04/2031)
15911,Hyundai Avante 1.6A Sunroof (COE till 12/2028),58800.0,9320.0,2008-12-26,1591.0,,Sedan,Hyundai,Avante 1.6A Sunroof (COE till 12/2028)
15912,Mercedes-Benz C-Class C180 CGI Avantgarde,43007.0,26280.0,2013-10-22,1595.0,34713.0,Luxury,Mercedes-Benz,C-Class C180 CGI Avantgarde
15913,Mercedes-Benz C-Class C200,111088.0,25300.0,2016-05-23,1991.0,52000.0,Luxury,Mercedes-Benz,C-Class C200
15914,Mercedes-Benz E-Class E63 S AMG 4MATIC Edition 1,495888.0,62130.0,2018-11-07,3982.0,27300.0,Sports,Mercedes-Benz,E-Class E63 S AMG 4MATIC Edition 1
15915,Honda Shuttle 1.5A G,112888.0,12010.0,2021-11-13,1496.0,21000.0,Stationwagon,Honda,Shuttle 1.5A G
15916,Fiat Doblo 1.6M Multijet Glaze SX,44800.0,7970.0,2018-04-17,1598.0,85731.0,Van,Fiat,Doblo 1.6M Multijet Glaze SX
15917,Toyota Corolla Axio 1.5A X,60888.0,11860.0,2017-07-28,1496.0,70000.0,Sedan,Toyota,Corolla Axio 1.5A X
15918,Volkswagen Touran 1.4A TSI (COE till 04/2031),73888.0,8530.0,2011-07-06,1390.0,210245.0,MPV,Volkswagen,Touran 1.4A TSI (COE till 04/2031)
15919,Aston Martin Rapide S 6.0A,478800.0,57080.0,2018-02-23,5935.0,58488.0,Sports,Aston,Martin Rapide S 6.0A
15920,Toyota Hiace 3.0M,71800.0,10660.0,2019-05-29,2982.0,,Van,Toyota,Hiace 3.0M
15921,BMW X1 sDrive20i,122800.0,18910.0,2018-01-18,1998.0,55000.0,SUV,BMW,X1 sDrive20i
15922,Volkswagen Jetta GP 1.4A TSI,64800.0,12910.0,2017-01-18,1390.0,75000.0,Sedan,Volkswagen,Jetta GP 1.4A TSI
15923,BMW 5 Series 520i Luxury,152688.0,22800.0,2018-01-30,1998.0,91000.0,Luxury,BMW,5 Series 520i Luxury
15924,Land Rover Range Rover Evoque Mild Hybrid 2.0A R-Dynamic SE,195800.0,24310.0,2019-08-23,1997.0,69500.0,SUV,Land,Rover Range Rover Evoque Mild Hybrid 2.0A R-Dynamic SE
15925,MG MGB GT (COE till 07/2029),69000.0,9990.0,1972-07-04,1798.0,3200.0,Sports,MG,MGB GT (COE till 07/2029)
15926,Nissan Qashqai 1.2A DIG-T,48888.0,12400.0,2016-01-28,1197.0,72302.0,SUV,Nissan,Qashqai 1.2A DIG-T
15927,Mercedes-Benz E-Class E53 Mild Hybrid AMG 4MATIC Night Edition Premium Plus,433800.0,38910.0,2021-12-21,2999.0,19288.0,Sports,Mercedes-Benz,E-Class E53 Mild Hybrid AMG 4MATIC Night Edition Premium Plus
15928,BMW ALPINA B5 Bi-Turbo Saloon,379999.0,34920.0,2020-09-21,4395.0,26000.0,Sports,BMW,ALPINA B5 Bi-Turbo Saloon
15929,Mercedes-Benz GLE-Class GLE53 Coupe Mild Hybrid AMG 4MATIC+ Premium Plus,428800.0,41460.0,2021-02-05,2999.0,21788.0,SUV,Mercedes-Benz,GLE-Class GLE53 Coupe Mild Hybrid AMG 4MATIC+ Premium Plus
15930,Subaru Impreza 4D 2.0i-S EyeSight,69888.0,11630.0,2018-01-24,1995.0,75000.0,Sedan,Subaru,Impreza 4D 2.0i-S EyeSight
15931,Subaru Forester 2.0i-L Sunroof,67800.0,15100.0,2016-08-18,1995.0,,SUV,Subaru,Forester 2.0i-L Sunroof
15932,Nissan NV200 1.5M,26800.0,11990.0,2014-11-29,1461.0,,Van,Nissan,NV200 1.5M
15933,Isuzu NPR75U,30800.0,16390.0,2014-07-22,5193.0,215486.0,Truck,Isuzu,NPR75U
15934,Nissan NV350 2.5A,25800.0,12090.0,2014-10-23,2488.0,,Bus,Nissan,NV350 2.5A
15935,Nissan NV350 2.5M,45800.0,10190.0,2017-03-03,2488.0,,Van,Nissan,NV350 2.5M
15936,Mitsubishi Attrage 1.2A,51800.0,11430.0,2016-12-28,1193.0,55633.0,Sedan,Mitsubishi,Attrage 1.2A
15937,Honda Shuttle 1.5A G Honda Sensing,110888.0,11680.0,2021-12-14,1496.0,9227.0,Stationwagon,Honda,Shuttle 1.5A G Honda Sensing
15938,Toyota Hiace 3.0M,71800.0,10730.0,2019-05-13,2982.0,63085.0,Van,Toyota,Hiace 3.0M
15939,Mitsubishi Attrage 1.2A,50800.0,11610.0,2016-11-01,1193.0,67484.0,Sedan,Mitsubishi,Attrage 1.2A
15940,Toyota Dyna 150 3.0M,47800.0,13410.0,2016-03-29,2982.0,152973.0,Truck,Toyota,Dyna 150 3.0M
15941,BMW 4 Series 430i Coupe M-Sport,190888.0,,2020-08-18,1998.0,40000.0,Sports,BMW,4 Series 430i Coupe M-Sport
15942,Toyota Noah Hybrid 1.8A X Toyota Safety Sense,189800.0,18410.0,2022-07-13,1797.0,88.0,MPV,Toyota,Noah Hybrid 1.8A X Toyota Safety Sense
15943,Mercedes-Benz E-Class E250,67100.0,24790.0,2014-04-24,1991.0,34788.0,Luxury,Mercedes-Benz,E-Class E250
15944,Citroen e-Berlingo Electric,105800.0,10860.0,2022-05-31,,108.0,Van,Citroen,e-Berlingo Electric
15945,Toyota Harrier Hybrid 2.5A G,205988.0,19160.0,2022-07-13,2487.0,88.0,SUV,Toyota,Harrier Hybrid 2.5A G
15946,BYD T3 Electric,95000.0,9630.0,2022-07-14,,,Van,BYD,T3 Electric
15947,Ferrari Roma S-A Coupe,1046800.0,77130.0,2022-07-18,3855.0,88.0,Sports,Ferrari,Roma S-A Coupe
15948,Toyota Hiace 3.0A DX (COE till 05/2027),46800.0,10010.0,2012-05-09,2982.0,,Van,Toyota,Hiace 3.0A DX (COE till 05/2027)
15949,Toyota Prius Plus Hybrid 1.8A,136800.0,15170.0,2020-11-25,1798.0,34800.0,MPV,Toyota,Prius Plus Hybrid 1.8A
15950,Lamborghini Urus,788088.0,99790.0,2018-11-07,3996.0,9500.0,SUV,Lamborghini,Urus
15951,Toyota Estima 2.4A Aeras,53888.0,17430.0,2014-10-20,2362.0,105888.0,MPV,Toyota,Estima 2.4A Aeras
15952,Mercedes-Benz B-Class B180 (COE till 09/2029),71800.0,10230.0,2009-09-11,1699.0,109800.0,Hatchback,Mercedes-Benz,B-Class B180 (COE till 09/2029)
15953,Honda Civic 1.6A VTi,88800.0,13850.0,2018-05-17,1597.0,72902.0,Sedan,Honda,Civic 1.6A VTi
15954,Toyota Harrier Turbo 2.0A G,119000.0,19420.0,2017-09-20,1998.0,130000.0,SUV,Toyota,Harrier Turbo 2.0A G
15955,McLaren GT 4.0A,858800.0,85560.0,2020-11-20,3994.0,30494.0,Sports,McLaren,GT 4.0A
15956,McLaren 720S,938000.0,101900.0,2019-10-23,3994.0,12000.0,Sports,McLaren,720S
15957,Mazda RX-8 1.3A (COE till 02/2027),62500.0,13980.0,2007-02-23,1308.0,182582.0,Sports,Mazda,RX-8 1.3A (COE till 02/2027)
15958,Toyota ProAce 1.6M Comfort,53800.0,10090.0,2018-01-03,1560.0,,Van,Toyota,ProAce 1.6M Comfort
15959,Isuzu TFR86H Single-Cab Pickup (COE till 08/2023),18800.0,19490.0,2008-08-23,2499.0,,Truck,Isuzu,TFR86H Single-Cab Pickup (COE till 08/2023)
15960,Audi A6 1.8A TFSI Ultra,108800.0,18360.0,2017-05-31,1798.0,102300.0,Luxury,Audi,A6 1.8A TFSI Ultra
